Date Time,Temp,WindSpeed,WindDirec,Rain,Pressure,Luminosity,Humidity
2019-12-03 18:09:00,23.1,35,249,16.1,109414,1.3,90
2019-12-03 02:55:00,20.1,35,262,5.6,116665,4.7,79
2019-12-02 09:06:00,29.9,34,346,0.2,101804,4.6,74
2019-12-05 20:46:00,24.2,11,149,5.5,82011,0.4,78
2019-11-30 07:48:00,20.1,63,98,11.7,96436,1,93
2019-12-06 19:31:00,29.3,57,156,16.8,90545,3.6,85
2019-12-05 21:22:00,19.4,38,314,13.7,83331,2.7,85
2019-12-10 01:28:00,27,60,195,4.9,86825,1.7,82
2019-12-05 08:30:00,20.7,47,273,16.6,86142,1.2,88
2019-12-09 08:10:00,20.9,58,298,14.2,83983,1,89
2019-12-06 03:23:00,26.6,20,245,8.7,84118,3.1,78
2019-12-13 19:33:00,24.9,27,324,18.1,91663,3.2,85
2019-12-02 00:21:00,29,54,106,10,95781,0.4,97
2019-12-07 00:40:00,22.3,38,308,14.4,82546,2.4,86
2019-12-08 10:16:00,26.3,60,311,10.9,84327,1.5,80
2019-12-09 19:38:00,26.9,52,138,14.2,86423,4.1,82
2019-12-09 15:04:00,28.3,14,195,0.7,81242,5,62
2019-12-13 02:40:00,28.2,29,327,1.6,86007,0.3,76
2019-11-30 11:38:00,29,2,334,2.4,93884,1.2,70
2019-12-12 04:26:00,19.7,43,179,14.5,85559,3.9,84
2019-12-02 15:05:00,22.6,55,235,16.2,107898,1.4,85
2019-12-11 02:30:00,25.1,57,129,2.8,90562,1.5,67
2019-12-07 09:28:00,21.7,62,238,12.8,84508,1.3,93
2019-12-11 13:56:00,21.4,37,94,19.3,80634,1,90
2019-12-13 00:17:00,19.9,30,3,1.8,88267,1.4,61
2019-12-10 17:58:00,28.2,31,59,2.8,96788,5,74
2019-12-04 05:59:00,27.9,11,74,7.4,100424,2.6,89
2019-12-10 06:37:00,20.2,58,26,17.5,90529,0.7,81
2019-12-03 03:26:00,19,32,113,5.6,119105,3.5,82
2019-12-01 12:15:00,28.7,20,230,3.9,94788,4.6,73
2019-12-13 06:29:00,28.1,64,130,9.9,91979,0.7,92
2019-12-06 10:03:00,28.3,59,65,1,81347,2.7,71
2019-12-10 07:01:00,28,14,335,12.8,90831,0.9,86
2019-12-11 11:14:00,21,65,51,14.3,81313,1,85
2019-12-13 09:22:00,23,68,27,13.8,88943,1,93
2019-12-11 18:52:00,21.1,32,206,11.9,85198,1.1,85
2019-12-02 02:29:00,19.4,65,291,19.1,96522,2.3,93
2019-12-06 03:15:00,24.9,38,125,15.8,83324,1.7,87
2019-11-30 17:38:00,29.4,8,135,11.5,90016,0.9,89
2019-12-13 09:58:00,20.6,37,69,14.8,89206,1.2,80
2019-12-12 19:09:00,22.3,63,278,13,91315,1.1,92
2019-12-04 22:34:00,23.3,46,11,4.9,92407,4.7,65
2019-12-07 20:18:00,24.8,10,282,5.5,80875,3.9,71
2019-11-29 23:14:00,28.2,47,319,16.6,92029,1.2,88
2019-12-02 00:15:00,29.9,53,350,8.2,96850,2.1,85
2019-12-08 12:25:00,25.3,37,307,16.8,81760,1.5,86
2019-12-07 17:31:00,28.7,7,2,3.5,84553,4.4,69
2019-12-07 12:48:00,28.4,43,128,4.3,81035,4.9,75
2019-12-09 11:53:00,30,49,255,2.2,85504,2,77
2019-12-05 14:46:00,29.1,62,248,1.1,83816,2.9,68
2019-12-08 05:32:00,28.6,15,131,1.9,82165,0.2,69
2019-12-04 12:32:00,29.9,67,130,5.9,97302,4.6,76
2019-12-11 16:24:00,28.2,7,70,7.4,83966,4,73
2019-12-02 10:00:00,29.6,0,13,2.2,102232,1,73
2019-12-03 12:47:00,28.3,20,354,7,112370,2.9,76
2019-12-07 20:33:00,19.5,13,214,6.8,80600,1,71
2019-12-02 23:36:00,29.1,26,144,1.6,117260,0.3,74
2019-11-30 01:02:00,24.9,55,47,7,97089,1.5,76
2019-12-13 03:38:00,21.4,65,290,2.1,87166,1.8,76
2019-12-11 01:40:00,22,53,258,14.2,92584,2.9,98
2019-12-06 02:57:00,24.8,54,277,9.6,81036,2.1,71
2019-12-10 11:16:00,27.6,24,200,16.8,93111,1.2,84
2019-12-09 23:03:00,24.9,22,27,0.9,83525,4.4,79
2019-11-30 05:48:00,27.8,39,356,13.8,93835,0.6,94
2019-12-12 07:12:00,28,19,51,11.3,90553,0.7,80
2019-12-12 02:09:00,22.5,25,140,14.1,81265,1.3,90
2019-12-04 20:25:00,19.4,20,156,19,92507,1.3,88
2019-12-02 07:59:00,28,28,66,9.2,97263,1.1,91
2019-12-09 01:49:00,29,58,195,18.4,81148,2.5,87
2019-12-11 06:38:00,22.9,30,311,18.4,85776,0.8,88
2019-12-06 23:41:00,21.3,36,304,4.1,84686,1.2,71
2019-12-09 00:51:00,23,3,290,11.4,81501,3.5,96
2019-11-30 18:30:00,24.7,26,318,12.7,87877,1.4,80
2019-12-03 05:28:00,23.4,45,298,15.1,113743,4.8,90
2019-11-30 10:12:00,20.9,58,135,17.7,94629,1.1,97
2019-12-01 16:29:00,21.7,45,304,17.6,96050,1.1,87
2019-12-07 01:39:00,19.2,46,37,2.4,82542,4.7,77
2019-12-12 04:07:00,18.7,41,52,3.5,84742,0.4,78
2019-12-08 17:09:00,28,13,297,7.8,83836,4.5,74
2019-12-04 20:04:00,23.9,17,5,18.5,91969,2.4,85
2019-12-05 15:39:00,29.8,32,95,3.9,83602,3,61
2019-12-08 20:52:00,21.5,6,93,6.6,83706,3.6,85
2019-12-04 21:07:00,21.3,23,190,13.9,91505,2.2,80
2019-11-30 21:30:00,19.5,56,332,12.9,83900,3.7,89
2019-12-09 00:18:00,20.6,0,315,17.7,81430,2.9,92
2019-12-03 02:30:00,18.8,29,190,3.2,116622,0.4,77
2019-12-10 11:59:00,21.1,22,111,15.9,96299,1,82
2019-12-08 17:16:00,29.5,16,263,11.7,84487,1.3,90
2019-12-10 05:17:00,21,55,220,14,89204,1.3,95
2019-12-04 18:04:00,28.8,9,171,7.6,92778,4.2,71
2019-12-05 09:46:00,28.4,57,93,9.7,86006,0.8,72
2019-12-13 16:36:00,29,38,140,0.9,93502,3,73
2019-11-30 06:37:00,28,54,143,8.6,94845,0.7,83
2019-12-11 01:30:00,29.5,49,286,8.4,92212,2.3,83
2019-12-08 07:21:00,29.2,28,357,5.3,80137,4,75
2019-12-03 02:23:00,22.3,58,263,12.5,115965,0.9,81
2019-12-02 11:16:00,21.5,60,254,15.6,104047,1.4,87
2019-12-05 06:51:00,23,54,201,10.5,88722,1.4,88
2019-11-30 09:18:00,29.7,41,296,4,92807,0.9,82
2019-12-12 11:35:00,28.9,19,289,9.5,92645,0.7,81
2019-12-06 18:41:00,29.2,52,89,9.2,87731,1.4,79
2019-12-05 00:19:00,29.7,16,354,3.5,96199,4.3,74
2019-12-03 22:57:00,22.9,38,66,10.4,104056,4.3,80
2019-12-09 01:58:00,29.2,59,53,17.7,81117,0.4,94
2019-12-01 14:16:00,29.1,48,166,8.9,99275,1,73
2019-12-11 11:51:00,24.3,41,136,10.9,81943,1.4,83
2019-12-02 03:27:00,23.5,61,348,20,101867,3.7,81
2019-12-08 22:29:00,29,48,270,13,83066,4.1,83
2019-12-08 08:12:00,29.4,16,336,2.5,81062,2,67
2019-12-04 05:31:00,26.6,20,80,8.9,103171,4.6,80
2019-12-01 15:46:00,22.2,54,102,15.5,97896,0.9,90
2019-12-12 03:51:00,21.5,67,79,6.7,83853,0.9,82
2019-12-07 21:42:00,27.6,58,166,10.2,80302,2.8,86
2019-12-07 23:36:00,27.4,7,14,6.8,82284,3.8,93
2019-12-13 17:30:00,29.9,28,188,4.5,95403,3.6,77
2019-12-03 05:56:00,20.1,15,104,6,112717,4.2,75
2019-12-01 23:24:00,28.4,4,64,10,98186,4.3,85
2019-12-07 09:13:00,22.8,61,49,11.6,86653,0.9,86
2019-11-30 13:09:00,29.6,60,24,3.6,96078,2.5,78
2019-12-11 13:08:00,29.2,7,24,19.7,82405,1.2,96
2019-12-13 01:03:00,19,46,127,7.3,88209,1.3,74
2019-12-04 13:10:00,20.9,21,14,11.6,100435,1.3,95
2019-12-08 17:58:00,20.9,59,331,16.1,83783,1.1,84
2019-12-05 06:44:00,29.1,42,50,9.9,89615,1.5,82
2019-12-08 12:39:00,23.6,35,198,14,80925,0.8,91
2019-12-09 00:59:00,21.1,17,312,7.5,82360,0.8,82
2019-11-29 22:12:00,29,13,344,11.7,95440,0.2,83
2019-12-10 10:10:00,28,69,266,9.6,92255,0.8,76
2019-12-03 17:43:00,20.1,43,21,15.9,107406,1,93
2019-12-10 09:06:00,24.1,65,115,16.2,91730,0.8,85
2019-12-06 13:36:00,29.2,7,65,5.2,86918,4.3,76
2019-11-30 01:35:00,28.3,61,339,18,97805,3.8,94
2019-11-30 19:25:00,19.6,40,52,13.1,87149,0.5,81
2019-12-07 15:20:00,28.2,38,315,2.3,86108,1,70
2019-12-03 13:44:00,30,17,129,6.6,114101,3.3,70
2019-12-03 01:39:00,20.2,53,227,8.8,118998,2.3,82
2019-11-30 18:34:00,28.1,13,253,14.9,87981,1.3,98
2019-12-12 04:31:00,19.5,22,54,19.6,85592,2.7,92
2019-12-06 05:57:00,22.7,60,69,20,84962,4.1,83
2019-12-01 20:20:00,20.6,34,67,19.3,96961,3.8,95
2019-12-08 18:43:00,28,16,150,8.9,83825,0.8,72
2019-12-03 16:24:00,28.1,33,32,5.4,112035,4.6,77
2019-12-05 22:20:00,21.2,13,259,7.1,82597,0.7,75
2019-12-07 20:50:00,20.8,49,173,13.5,80551,4.8,92
2019-12-01 14:18:00,29.1,58,318,7.8,99065,4.2,72
2019-12-05 18:21:00,28.2,27,308,1.5,86130,4,69
2019-12-02 21:51:00,21.8,16,11,4.5,115020,3,78
2019-12-04 18:43:00,22.5,35,210,18.6,91718,1,90
2019-12-13 18:07:00,29,57,131,7.1,92103,1.9,87
2019-12-02 15:00:00,29.5,60,0,6.4,108625,1.7,74
2019-11-30 12:21:00,29.2,24,35,4.8,95118,4.3,69
2019-12-01 14:22:00,29.7,51,304,8.8,99149,1.2,89
2019-11-29 22:53:00,24.5,51,51,19.6,93168,2.8,82
2019-12-09 08:15:00,20,49,5,19,84136,0.7,98
2019-12-01 13:40:00,29.6,41,295,0.4,97069,3.9,66
2019-12-07 09:33:00,24.6,51,110,12.3,84117,0.9,96
2019-12-05 07:27:00,20.3,37,94,16,88565,1,87
2019-12-05 10:25:00,29.6,56,102,6.5,83635,2.9,79
2019-12-06 04:05:00,18.8,34,73,0.7,82933,1.9,51
2019-12-11 22:22:00,19,32,298,10.7,81680,3.8,80
2019-11-29 14:03:00,28.9,18,9,4.9,97335,0.9,77
2019-12-09 10:19:00,24,28,334,10.8,86117,0.9,80
2019-12-10 01:43:00,25,46,179,10,86784,2.3,83
2019-12-08 02:46:00,24.8,56,119,0.8,82418,2.5,77
2019-12-12 20:22:00,26.2,26,65,14.4,90314,2.7,86
2019-12-13 12:41:00,22.9,52,277,16.6,87537,0.7,98
2019-12-13 14:27:00,20.1,43,36,10.9,94189,1.4,80
2019-12-06 23:42:00,22.3,36,78,4.5,84196,0.6,65
2019-12-03 07:34:00,28.2,59,138,6.8,112048,2.9,72
2019-12-08 18:13:00,23,44,65,13.3,85008,1.1,95
2019-12-09 10:40:00,29.4,12,150,9.2,85662,1,90
2019-12-04 06:42:00,28.7,30,44,3.8,99259,2.7,63
2019-12-12 22:02:00,21.6,35,106,6.7,89260,2.3,74
2019-12-13 07:24:00,28,66,197,8.2,94190,1.1,87
2019-12-11 02:18:00,25.8,50,201,2.3,91248,2.2,71
2019-12-13 05:39:00,23.4,14,62,7.7,90631,1,85
2019-12-10 15:34:00,28,63,109,10,95349,1.3,84
2019-12-01 12:24:00,29.6,10,279,4,94743,2.3,72
2019-12-11 02:44:00,26.9,60,98,6.2,89336,0.7,81
2019-12-04 21:38:00,23.3,40,35,14.7,91902,3.6,94
2019-12-04 05:08:00,28.1,21,183,2.9,103486,3.7,73
2019-12-02 12:05:00,25.7,38,324,10.1,102423,0.8,85
2019-12-08 23:46:00,21.5,47,290,1.7,82282,0.7,66
2019-12-07 00:12:00,18.9,37,271,11.1,83631,2.9,89
2019-11-29 20:53:00,26.7,49,75,4.7,95917,4.9,64
2019-12-09 19:55:00,28.5,17,186,14,86125,1.4,98
2019-12-05 23:08:00,24.1,49,106,14.5,81880,0.4,95
2019-12-04 09:47:00,29,51,18,4.6,96391,4.9,77
2019-12-08 19:08:00,21.2,54,286,6.8,85678,0.9,70
2019-12-08 05:30:00,27.2,10,36,5.8,82113,2.6,76
2019-12-01 09:50:00,29.9,26,102,7.8,92048,1.6,81
2019-12-03 13:58:00,29.9,15,314,1.9,112785,4.1,76
2019-12-10 10:00:00,23.4,62,94,17.4,91757,0.9,89
2019-11-30 14:46:00,28.6,65,338,8.5,95464,1.4,92
2019-12-02 06:52:00,22.9,32,226,16.7,97905,1,97
2019-11-30 15:14:00,25.5,27,59,12.4,94076,1.5,87
2019-12-02 07:19:00,20.3,45,246,13,98762,0.9,81
2019-12-07 16:24:00,21.4,67,215,15.7,87879,1,92
2019-12-04 19:55:00,26.8,29,209,14.6,92938,2.7,90
2019-12-12 12:34:00,28.6,8,142,5.8,93232,2.6,81
2019-12-11 18:45:00,24.2,28,31,10.8,85671,1.5,95
2019-12-05 00:05:00,26.9,38,19,7.9,94952,0.2,79
2019-12-10 08:48:00,20.6,52,115,12.8,93712,1.4,92
2019-12-03 08:25:00,28.1,37,181,0.7,114140,1.4,65
2019-12-01 13:20:00,28.3,27,54,5.5,96799,2.2,91
2019-12-10 08:01:00,21.5,32,247,15.7,93343,1.1,91
2019-12-04 18:56:00,23.2,32,290,15.9,91286,1,88
2019-12-02 20:55:00,28.7,51,319,6.9,111107,1.9,74
2019-12-06 20:13:00,22.6,66,325,17.7,89447,0.5,99
2019-12-07 04:14:00,25.1,17,72,0.1,82182,2.2,74
2019-11-29 10:19:00,28.5,0,167,5.4,93820,2.4,79
2019-12-03 12:24:00,28,16,60,19.1,112608,1.3,82
2019-12-10 09:47:00,24.7,63,216,19.4,90603,1.1,81
2019-12-12 05:11:00,20.7,51,150,16.9,87841,4.7,86
2019-12-12 22:12:00,21.1,21,65,5.5,90428,3.3,70
2019-12-07 20:37:00,20,4,133,6.6,80497,2.3,88
2019-12-07 23:54:00,24,9,273,4.8,81596,3.4,77
2019-12-08 09:08:00,28.6,58,123,6.3,83379,2.5,83
2019-12-12 14:19:00,28.8,15,201,5,90795,2.7,73
2019-12-06 15:39:00,23.6,34,207,12.1,80559,1.3,97
2019-12-03 08:16:00,28.9,27,154,5.1,113729,2.1,70
2019-11-30 09:11:00,28.2,39,259,6.1,94548,2.4,76
2019-12-01 05:06:00,19.2,24,182,4.5,89553,2.5,78
2019-12-05 14:56:00,29.9,63,324,8.8,83255,0.9,76
2019-12-05 00:25:00,28,7,42,5.9,96410,0.6,80
2019-12-08 21:08:00,22.9,27,326,16.2,82960,0.2,94
2019-12-02 17:44:00,23.4,32,13,16.5,108087,1.1,90
2019-12-05 07:15:00,29.7,44,112,8.6,88642,0.9,75
2019-12-01 04:08:00,19.8,41,249,9.2,87536,1,75
2019-12-08 10:25:00,28.5,43,172,5.8,84214,2.7,83
2019-12-12 21:31:00,24.1,46,173,16.5,90326,2.6,91
2019-12-12 08:35:00,21.4,20,90,17.9,91673,1.4,83
2019-12-05 02:45:00,26.7,55,228,7.5,94206,3.4,88
2019-12-13 08:43:00,30,3,151,18.4,92066,1.2,89
2019-12-06 05:31:00,24.3,48,63,6.7,86141,3.4,75
2019-12-01 23:50:00,20.3,65,223,11.2,96073,4.2,82
2019-12-10 00:03:00,18.3,20,184,15.7,89637,0.1,89
2019-12-06 20:43:00,21.5,53,150,13.9,89612,2.8,93
2019-12-13 00:45:00,20.4,51,238,8,88661,3.4,80
2019-12-04 07:49:00,29.5,21,91,4.1,98149,2.2,68
2019-12-11 06:39:00,22.5,25,7,17.1,86239,1.2,96
2019-12-12 10:50:00,28.5,0,359,16.4,91043,1.2,81
2019-12-09 12:50:00,20.4,32,123,10.6,82586,1.3,80
2019-12-05 01:50:00,23.5,26,261,4.5,97230,4.2,69
2019-11-30 03:29:00,25.3,32,86,11.8,93671,2,80
2019-12-08 13:39:00,25.5,46,356,15.7,82754,1.3,95
2019-12-08 13:59:00,24.4,37,11,19.6,83822,0.8,81
2019-11-29 16:42:00,28.4,41,281,9.8,99231,1.5,79
2019-12-06 08:12:00,24.4,40,131,16.2,84367,0.9,85
2019-12-02 09:52:00,28.6,4,233,3.7,103134,3.6,76
2019-12-05 01:45:00,20.7,16,242,13.5,97035,4,92
2019-12-01 10:31:00,28.1,62,253,0.1,91974,4.8,62
2019-12-10 04:59:00,26.6,5,48,4.8,87888,4.8,78
2019-12-09 20:17:00,20.1,8,231,12.3,84917,0.8,83
2019-12-01 05:20:00,20.5,4,200,13.5,90200,2,82
2019-11-29 13:21:00,29.4,0,75,14.3,95996,1.3,87
2019-12-05 01:24:00,19.9,9,193,17,95322,4.4,96
2019-12-02 07:55:00,28.3,28,275,7,97054,0.8,79
2019-12-12 00:39:00,22.8,29,251,13.2,84194,4,97
2019-12-05 08:13:00,23,54,232,16.9,87008,0.9,93
2019-12-08 09:32:00,28.3,23,63,1.7,83971,2.1,65
2019-12-09 14:41:00,28.9,8,183,2.4,80131,4.6,67
2019-12-06 00:10:00,27.8,18,164,6.7,80748,2.2,78
2019-12-08 15:03:00,29.8,44,134,1.4,82488,3.1,67
2019-11-30 08:47:00,23.9,29,231,10.3,94658,1.2,92
2019-12-03 14:57:00,21.6,28,223,17.5,115495,1.2,93
2019-12-01 19:27:00,23.4,27,110,10.8,95533,3.5,92
2019-12-10 19:41:00,22.6,51,327,3.9,92399,0.1,77
2019-12-10 01:42:00,23.7,51,45,10,86526,4.1,74
2019-11-29 08:47:00,29,21,310,1.1,91610,2.9,63
2019-12-11 05:10:00,23.6,16,3,19.4,82770,3.1,91
2019-12-03 01:01:00,29.4,58,297,14.7,119047,3.9,90
2019-12-01 18:33:00,21.7,21,192,18.7,93928,1.1,95
2019-12-07 06:05:00,29.4,55,78,7.4,81381,2,84
2019-12-05 09:43:00,22.3,62,322,11.2,85902,1,82
2019-12-10 20:40:00,29.1,55,289,10.1,89117,2.1,80
2019-12-12 19:55:00,26.3,56,68,14.6,90993,0.1,93
2019-12-13 07:31:00,29.3,67,122,6.9,94487,3.5,71
2019-12-01 00:46:00,29.5,4,305,9.9,87354,4.5,97
2019-12-09 01:52:00,27.8,58,346,19.8,81228,1.1,92
2019-12-12 05:24:00,24.9,59,91,17.4,88626,4.1,94
2019-12-11 17:00:00,28,40,70,8.4,83441,0.7,81
2019-12-02 22:23:00,24.8,11,37,11.3,115106,3.8,92
2019-12-08 17:29:00,22,38,243,16,84727,1.2,80
2019-12-03 03:44:00,27,7,255,5.8,119241,1.5,72
2019-12-10 11:15:00,28.2,15,358,16.8,93154,1.4,83
2019-12-06 08:43:00,23.2,48,26,12,82703,0.9,88
2019-12-09 22:58:00,20,45,127,4.2,82685,0.2,75
2019-12-05 21:06:00,18.8,1,88,6.6,84187,4.9,79
2019-12-10 13:30:00,23.6,47,38,16.6,88365,1.1,93
2019-12-04 14:04:00,28.4,18,19,4.2,100619,3.5,68
2019-12-05 12:55:00,29.5,46,313,4.8,86001,2.5,78
2019-12-11 20:36:00,26.9,12,82,16.6,85058,2.4,87
2019-12-04 08:13:00,29.7,40,112,3.8,98506,1.5,77
2019-12-13 03:39:00,20.7,69,104,3.6,87655,0,71
2019-12-06 12:06:00,29.1,64,300,4.6,80792,4.4,73
2019-12-10 16:42:00,21.4,20,105,19.7,94385,1.4,99
2019-12-03 09:43:00,29.4,12,334,4.4,113828,3.3,72
2019-12-07 20:07:00,20.4,20,3,5.7,82210,1.9,79
2019-12-10 06:47:00,21.8,66,294,13.7,90372,0.8,88
2019-11-29 20:35:00,21.6,34,345,8.5,94929,2.9,79
2019-12-04 21:59:00,20.4,63,6,0.8,92208,3,72
2019-12-09 09:57:00,22.1,25,61,17.6,86617,0.7,93
2019-12-10 10:41:00,22.1,37,301,18.1,94296,1.1,90
2019-12-06 22:26:00,21.4,58,134,7.1,88935,4.7,82
2019-12-04 22:16:00,20.3,65,132,3.2,93711,3.3,70
2019-12-12 14:48:00,21.6,30,348,10.8,91195,1.4,92
2019-12-05 08:02:00,20.9,37,284,13.6,87973,1.1,87
2019-12-09 20:22:00,22.6,18,157,16,85563,4.7,92
2019-12-07 12:51:00,29.6,31,143,8.9,80082,0.8,79
2019-12-08 18:04:00,21.2,49,226,12.7,83923,1,89
2019-12-12 12:13:00,29.4,4,166,6.6,94582,1.2,80
2019-11-29 10:21:00,28.1,3,168,5.5,94033,1.3,94
2019-12-06 12:08:00,29.8,60,28,5.3,81441,3.6,78
2019-12-09 00:11:00,20.7,24,85,13.2,82310,2.1,96
2019-12-13 10:06:00,28,68,229,8.6,89271,1.4,77
2019-11-30 15:22:00,29.7,20,288,7.2,93550,3.4,81
2019-12-09 19:13:00,28.7,33,145,2,85619,1.6,71
2019-11-30 19:05:00,23.8,10,289,16.1,87384,3.6,84
2019-12-13 03:45:00,18.1,65,202,8,87455,4.6,84
2019-12-13 18:14:00,28,62,269,8.8,91203,0.9,95
2019-12-11 19:38:00,26.6,13,263,2.2,85026,2,75
2019-12-12 13:24:00,29.7,28,10,8.6,91790,0.9,87
2019-12-08 09:23:00,29.2,36,227,6.3,84227,3.6,75
2019-11-30 14:34:00,29.5,59,326,8.1,94191,1.5,73
2019-12-01 07:37:00,28.6,47,318,8.4,88600,1.1,81
2019-12-05 07:35:00,23,35,122,16.4,88653,0.7,92
2019-11-30 04:03:00,22,58,98,6.4,94266,1.9,72
2019-12-01 11:16:00,27.7,62,341,11,91894,1,83
2019-12-08 04:46:00,20.8,61,267,1.4,81706,1.3,75
2019-11-29 14:12:00,28.8,62,344,7.5,97834,4.6,87
2019-12-01 15:21:00,21,63,344,12.4,99103,1.2,84
2019-12-09 06:42:00,29.5,28,186,3.2,81454,3.1,59
2019-12-07 01:24:00,22.9,64,318,2.7,84205,4.5,68
2019-12-04 19:47:00,26.7,36,191,9.4,92402,0.2,87
2019-12-08 14:58:00,28.2,48,66,3,81891,0.7,73
2019-12-01 20:37:00,23.9,33,68,15.3,97441,1.8,96
2019-12-08 12:02:00,28.7,59,66,6,80982,1.7,85
2019-12-10 00:58:00,23.4,49,338,15.5,84448,1.2,89
2019-11-30 23:31:00,19,61,206,17,84913,2.6,84
2019-12-07 14:30:00,29.7,65,123,9,86113,0.8,72
2019-12-07 04:54:00,24.4,24,344,11.1,81331,3.3,83
2019-11-30 05:51:00,28.9,17,358,15.3,93704,3.8,87
2019-11-30 03:17:00,25,49,153,15.4,92847,1.5,85
2019-12-07 16:47:00,28.4,31,209,8.9,87089,0.8,81
2019-11-30 13:47:00,28.2,48,223,8.8,93121,0.9,78
2019-12-05 00:06:00,27.9,29,52,10.4,95016,1,87
2019-12-01 11:17:00,22.5,53,292,11,91470,0.8,80
2019-11-29 14:10:00,28,59,268,4.3,98063,3.7,71
2019-12-04 03:41:00,20.7,49,214,3.5,105127,3,67
2019-12-13 03:36:00,23.3,60,355,0.9,87848,0.4,69
2019-12-08 22:43:00,27.3,47,69,12,81726,2.8,95
2019-12-04 00:30:00,20.5,37,353,16.3,104042,0.4,92
2019-11-29 11:38:00,28.2,19,349,0.8,96762,4.6,57
2019-11-30 18:58:00,28,16,212,17.4,86736,1.2,82
2019-11-30 18:45:00,24.8,22,300,13.6,87943,1.2,86
2019-12-13 15:40:00,28,58,237,7.9,93131,3.9,74
2019-11-30 08:24:00,21.7,27,288,18.1,94154,0.9,89
2019-12-02 12:50:00,28.7,58,135,3.6,102708,2.9,77
2019-12-04 04:57:00,26.9,39,105,2.6,102884,2.6,72
2019-12-06 06:19:00,22.6,65,234,17.5,84440,1.1,80
2019-12-11 03:05:00,24.1,50,182,8.6,88543,3.1,70
2019-12-03 03:12:00,18.2,38,86,1.9,119158,0.2,74
2019-12-13 01:18:00,19.8,22,55,10.7,86236,4,94
2019-12-12 18:24:00,23.1,52,197,12.1,90655,1.3,94
2019-12-05 15:36:00,28.2,16,234,1.5,83672,1.2,75
2019-11-29 14:26:00,28.1,25,315,2.9,96977,3.1,71
2019-12-11 04:47:00,20.8,2,307,15.4,85561,0.9,86
2019-12-08 13:24:00,21.2,57,292,15.1,82369,1.5,84
2019-12-10 19:02:00,27.7,8,84,10.1,97318,4.9,80
2019-12-11 14:47:00,28.9,16,172,14.4,81364,1.3,84
2019-12-01 07:33:00,28.6,33,337,0.1,87918,4.2,78
2019-11-29 12:46:00,29.2,34,315,9.1,97208,1.4,71
2019-12-11 04:49:00,22.3,10,241,19.3,85301,1.2,82
2019-12-09 17:10:00,29.8,46,185,8.3,87673,1.3,74
2019-12-01 01:05:00,25.4,5,72,16.1,89108,0.8,87
2019-12-10 05:08:00,23.3,50,217,5.8,89342,3.5,70
2019-12-11 02:40:00,25.2,60,209,3,89863,1.8,67
2019-12-06 14:54:00,29.4,22,81,4.2,81466,2.7,79
2019-12-08 10:28:00,28.2,36,144,8.5,84307,1.2,70
2019-12-13 06:15:00,20.2,51,215,12.4,89778,1.3,90
2019-12-13 03:56:00,20.4,49,336,10,88471,0.4,83
2019-12-11 09:54:00,28.2,12,296,3.7,81729,3.8,79
2019-12-07 20:59:00,22.9,65,36,14.1,80938,3.6,91
2019-12-03 01:15:00,29.7,65,84,19.7,119779,1.3,99
2019-12-12 23:39:00,20.7,30,242,0.3,88423,3.7,68
2019-12-03 01:44:00,21.2,56,154,9.6,119204,4.6,86
2019-12-02 15:44:00,23.3,66,187,11.3,111248,0.7,80
2019-11-29 23:37:00,23.4,1,124,7.1,94659,4.5,76
2019-12-06 10:14:00,28.4,62,61,4.2,82038,1.8,75
2019-11-30 14:37:00,24.7,68,77,10.6,95029,1,89
2019-12-08 16:29:00,29.1,28,14,1.8,83052,2.9,74
2019-12-04 00:42:00,19.7,15,83,13.5,104802,3.6,92
2019-12-09 23:11:00,27.8,20,218,7.9,84641,4.5,75
2019-12-06 17:35:00,28.5,18,138,13.4,87977,1.2,96
2019-12-08 22:17:00,25.9,39,74,13.3,82967,2.4,83
2019-12-11 00:36:00,21,63,169,6.7,91195,4.4,85
2019-12-04 05:16:00,24.7,36,218,5.2,103842,1.4,77
2019-12-12 15:36:00,20.9,40,23,18.7,90901,0.8,84
2019-12-03 10:06:00,28,29,19,12.7,112149,1.4,86
2019-12-13 06:01:00,30,20,170,6.2,90777,1,98
2019-11-30 09:21:00,28.9,42,319,0.6,92440,2.8,69
2019-12-02 08:35:00,28.1,9,185,7.9,96934,3.9,72
2019-12-07 12:40:00,28.7,48,114,6.4,81761,2.6,72
2019-12-09 22:38:00,25.7,50,36,0.6,84152,1.9,78
2019-11-30 13:52:00,28.3,38,267,9.5,92386,1.2,74
2019-12-03 20:10:00,29.9,54,31,10.2,108045,1.8,80
2019-11-29 10:51:00,28.3,3,36,11.1,93981,1.5,85
2019-12-12 11:33:00,29.2,21,26,8,93265,1.4,74
2019-12-03 08:28:00,28.8,26,296,0.6,114899,3.5,70
2019-12-11 09:00:00,29.5,10,294,3.9,80338,4,79
2019-12-05 14:40:00,28,68,135,9,83926,1.3,73
2019-12-02 21:20:00,27.9,6,207,9.7,111752,5,87
2019-12-12 07:27:00,28.4,7,340,9.8,90226,0.9,88
2019-12-01 04:17:00,20.5,18,73,19.6,87129,3.5,85
2019-12-09 07:23:00,28.3,62,55,5.8,82729,3.6,86
2019-12-06 07:30:00,30,2,256,16,84134,1.3,82
2019-11-30 04:17:00,18.9,39,16,7,92702,2.3,80
2019-12-01 07:46:00,29.3,35,262,4,89292,4.1,62
